CENTROID_ID,cust_code,total_visit,total_spend
5,CUST0000990699,1,16.6
7,CUST0000018686,13,2084.9700000000016
5,CUST0000296255,1,7.62
2,CUST0000748920,4,5.33
5,CUST0000405232,1,6.16
5,CUST0000035553,1,0.86
2,CUST0000803062,5,134.99000000000004
5,CUST0000187952,1,17.33
4,CUST0000073018,3,4.97
2,CUST0000864136,3,14.53
2,CUST0000322549,5,80.38000000000001
5,CUST0000509412,1,1.63
4,CUST0000651737,2,6.1899999999999995
2,CUST0000383931,6,106.42
4,CUST0000634884,2,88.069999999999979
4,CUST0000197843,2,14.339999999999998
5,CUST0000916559,1,10.39
5,CUST0000781202,1,6.74
2,CUST0000267205,3,89.060000000000016
5,CUST0000337195,1,5.1899999999999995
2,CUST0000153760,3,34.47
5,CUST0000174633,1,14.229999999999999
5,CUST0000769285,1,3.44
5,CUST0000720998,1,0.83
2,CUST0000375824,5,181.19
4,CUST0000864525,2,149.34000000000003
5,CUST0000252083,1,20.210000000000004
2,CUST0000141808,4,9.94
5,CUST0000913770,1,4.1899999999999995
2,CUST0000448342,4,56.609999999999992
2,CUST0000756074,3,54.62
5,CUST0000096679,1,3.9699999999999998
5,CUST0000695705,1,1.34
7,CUST0000767243,10,1036.5500000000004
5,CUST0000404021,1,6.21
4,CUST0000420108,2,4.0600000000000005
5,CUST0000477658,1,3.37
6,CUST0000036387,9,211.70000000000005
5,CUST0000274263,1,3.17
2,CUST0000823973,4,37.28
2,CUST0000860660,5,17.5
2,CUST0000596446,4,39.800000000000004
4,CUST0000255616,2,5.32
5,CUST0000468727,1,1.91
2,CUST0000243884,3,17.07
2,CUST0000356357,6,190.91000000000003
2,CUST0000415373,4,11.469999999999997
2,CUST0000209021,4,96.850000000000023
5,CUST0000939910,1,1.54
2,CUST0000684293,4,104.20000000000005
6,CUST0000437165,7,291.93
5,CUST0000926873,1,3.29
6,CUST0000978419,8,101.72000000000004
5,CUST0000365075,1,5.53
5,CUST0000345339,1,30.08
5,CUST0000888838,1,2.25
5,CUST0000283843,1,2.39
4,CUST0000113457,2,23.099999999999998
4,CUST0000593808,2,2.26
4,CUST0000079207,2,1.35
6,CUST0000307164,7,35.16
2,CUST0000193284,3,13.13
4,CUST0000351613,2,1.72
4,CUST0000339434,2,5.17
5,CUST0000533259,1,0.35
5,CUST0000175503,1,0.28
7,CUST0000159136,13,2289.55999999999
6,CUST0000067369,7,167.22000000000003
4,CUST0000344664,2,53.230000000000004
7,CUST0000214594,12,1586.4599999999998
5,CUST0000253569,1,4.72
5,CUST0000224606,1,0.53
5,CUST0000671816,1,5.18
6,CUST0000805341,6,288.56999999999977
5,CUST0000667098,1,1.05
4,CUST0000471942,2,6.3900000000000006
2,CUST0000760807,4,76.449999999999989
5,CUST0000985342,1,15.410000000000002
6,CUST0000731822,8,140.73999999999998
5,CUST0000831129,1,0.13
6,CUST0000424803,7,466.99000000000041
4,CUST0000706243,2,1.62
4,CUST0000853188,2,68.899999999999991
7,CUST0000961050,13,1103.1999999999953
2,CUST0000396047,3,14.150000000000002
5,CUST0000126424,1,18.340000000000003
6,CUST0000304480,7,362.10000000000025
7,CUST0000512131,12,526.06000000000006
2,CUST0000905298,3,39.169999999999995
7,CUST0000131615,13,1933.3400000000047
2,CUST0000974745,6,27.639999999999997
6,CUST0000738459,9,279.10999999999979
2,CUST0000608790,3,13.06
7,CUST0000937338,12,1130.0199999999975
7,CUST0000634066,12,449.18000000000103
5,CUST0000603325,1,9.9
5,CUST0000793081,1,23.97
4,CUST0000454520,2,1.24
2,CUST0000580266,6,5.7499999999999991
5,CUST0000837060,1,16.75
2,CUST0000729834,3,35.61
5,CUST0000990833,1,0.53
6,CUST0000075000,7,55.88000000000001
2,CUST0000325045,3,30.840000000000003
5,CUST0000477797,1,1.04
5,CUST0000594442,1,28.99
2,CUST0000998703,6,8.4699999999999989
5,CUST0000552995,1,0.98
4,CUST0000532702,2,126.43999999999997
5,CUST0000397028,1,6.0200000000000005
2,CUST0000587230,4,36.769999999999996
6,CUST0000876668,8,246.4999999999998
4,CUST0000475150,2,16.02
5,CUST0000034324,1,1.06
5,CUST0000523862,1,6.01
5,CUST0000801731,1,0.21
3,CUST0000889983,1,133.98999999999998
4,CUST0000095149,2,2.46
5,CUST0000125766,1,1.37
7,CUST0000917992,13,958.22999999999888
4,CUST0000181210,2,49.92
6,CUST0000278486,10,356.82000000000005
2,CUST0000911775,5,68.250000000000014
5,CUST0000579603,1,7.24
7,CUST0000089820,13,2368.5900000000106
2,CUST0000338036,3,14.22
2,CUST0000590639,3,10.229999999999999
1,CUST0000136043,13,3811.2999999999943
5,CUST0000650540,1,0.99
5,CUST0000166396,1,2.18
2,CUST0000540536,5,195.87999999999997
4,CUST0000740753,2,16.25
7,CUST0000758622,13,398.25000000000017
5,CUST0000523063,1,20.869999999999997
5,CUST0000956783,1,2.26
4,CUST0000059403,3,2.97
2,CUST0000093261,4,43.439999999999984
2,CUST0000358306,3,14.030000000000001
5,CUST0000308781,1,5.77
5,CUST0000331174,1,1.35
2,CUST0000391045,4,88.43
2,CUST0000246027,4,96.040000000000035
5,CUST0000744030,1,0.31
4,CUST0000134662,3,3.27
7,CUST0000711412,13,1067.559999999999
4,CUST0000650500,2,7.2799999999999994
1,CUST0000037123,13,2564.3799999999865
2,CUST0000295508,3,80.28
4,CUST0000137326,2,2.12
5,CUST0000556019,1,10.4
5,CUST0000554462,1,0.67
5,CUST0000274285,1,9.46
2,CUST0000723094,4,3.76
6,CUST0000426701,10,289.65999999999991
5,CUST0000955841,1,2.19
7,CUST0000664398,6,1377.1999999999978
5,CUST0000343455,1,15.15
2,CUST0000393187,4,218.20000000000007
2,CUST0000507456,4,456.47999999999962
4,CUST0000725682,3,3.44
5,CUST0000131598,1,16.87
2,CUST0000080416,3,227.45000000000016
2,CUST0000098160,3,18.48
5,CUST0000995409,1,24.710000000000004
2,CUST0000180285,3,53.03
3,CUST0000764951,1,165.73
2,CUST0000229062,3,15.26
5,CUST0000856822,1,0.57
6,CUST0000195177,7,3.4800000000000004
6,CUST0000475627,7,82.61
3,CUST0000293873,1,62.819999999999993
6,CUST0000128739,9,287.29000000000013
4,CUST0000605858,3,3.8599999999999994
5,CUST0000707840,1,15.21
5,CUST0000781198,1,1.02
5,CUST0000760092,1,26.53
2,CUST0000794346,3,7.84
5,CUST0000273752,1,0.89
1,CUST0000872951,13,2799.3799999999978
1,CUST0000848634,13,3579.8800000000024
4,CUST0000283776,2,44.47
4,CUST0000238582,2,18.4
4,CUST0000713886,2,2.75
5,CUST0000857882,1,3.0
6,CUST0000347080,7,77.13000000000001
2,CUST0000456374,3,137.48999999999998
4,CUST0000342432,2,12.37
4,CUST0000605503,2,6.33
6,CUST0000406967,10,320.26999999999987
2,CUST0000729459,5,8.82
5,CUST0000505960,1,4.04
5,CUST0000674544,1,4.0600000000000005
4,CUST0000677556,2,8.1900000000000013
5,CUST0000832014,1,3.25
4,CUST0000716728,2,5.8
7,CUST0000706608,13,2031.1199999999953
5,CUST0000444878,1,0.98
6,CUST0000277685,7,320.34999999999991
3,CUST0000165142,1,50.08
6,CUST0000701306,12,47.979999999999983
5,CUST0000747920,1,15.230000000000002
6,CUST0000552301,8,86.600000000000037
5,CUST0000942365,1,2.79
5,CUST0000883901,1,9.13
2,CUST0000550441,4,37.540000000000006
3,CUST0000130603,1,64.789999999999992
2,CUST0000312023,3,6.25
5,CUST0000579239,1,0.47
4,CUST0000885913,2,1.2
7,CUST0000572392,13,1313.3999999999983
4,CUST0000743682,2,2.48
3,CUST0000006617,1,65.97
4,CUST0000444056,2,23.039999999999996
5,CUST0000900813,1,0.26
5,CUST0000636903,1,0.27
2,CUST0000495818,6,99.140000000000015
1,CUST0000543233,13,9604.78000000016
5,CUST0000381534,1,5.2200000000000006
5,CUST0000529465,1,1.02
4,CUST0000053261,2,38.469999999999992
1,CUST0000099658,13,4874.1799999999785
5,CUST0000562549,1,19.32
5,CUST0000621334,1,0.94000000000000006
6,CUST0000140448,11,248.9999999999998
2,CUST0000663598,5,133.32000000000002
6,CUST0000440311,7,37.749999999999993
2,CUST0000822523,6,8.120000000000001
4,CUST0000950079,2,1.02
5,CUST0000065523,1,5.62
5,CUST0000696330,1,0.68
2,CUST0000949903,4,23.81
5,CUST0000671086,1,26.580000000000002
5,CUST0000841720,1,0.75
2,CUST0000431111,4,52.570000000000014
6,CUST0000707667,9,31.08
5,CUST0000586440,1,5.88
5,CUST0000105694,1,0.34
2,CUST0000674139,3,134.45000000000005
3,CUST0000061443,1,139.35999999999996
7,CUST0000985195,13,1896.6500000000005
4,CUST0000222271,3,4.08
6,CUST0000662414,10,600.38000000000022
4,CUST0000726307,2,8.16
5,CUST0000726145,1,1.0
5,CUST0000683420,1,0.05
4,CUST0000279437,2,1.5
2,CUST0000652069,3,64.06
3,CUST0000294502,1,52.95
4,CUST0000036515,2,11.87
4,CUST0000314742,2,1.88
5,CUST0000022777,1,5.2200000000000006
5,CUST0000002499,1,0.34
6,CUST0000002637,8,124.63000000000002
6,CUST0000549211,7,30.459999999999997
5,CUST0000821098,1,11.97
2,CUST0000659021,4,9.54
5,CUST0000047918,1,6.55
2,CUST0000426230,5,80.499999999999986
7,CUST0000954480,13,1065.1599999999992
2,CUST0000707689,3,6.8500000000000005
5,CUST0000802384,1,0.98
4,CUST0000973033,2,58.300000000000011
2,CUST0000972801,4,213.79000000000008
7,CUST0000705709,10,1317.0400000000011
5,CUST0000411271,1,5.77
4,CUST0000381175,2,3.08
3,CUST0000581411,1,40.97
2,CUST0000892494,5,62.230000000000004
2,CUST0000758027,4,57.389999999999993
5,CUST0000369056,1,26.48
5,CUST0000244191,1,3.79
5,CUST0000931043,1,10.219999999999999
6,CUST0000080492,9,286.18999999999988
5,CUST0000239622,1,34.900000000000006
5,CUST0000752269,1,0.97
5,CUST0000251039,1,11.49
5,CUST0000194170,1,2.13
5,CUST0000827431,1,0.35
2,CUST0000774938,6,197.92999999999992
4,CUST0000183162,2,4.95
6,CUST0000203551,8,146.88000000000002
6,CUST0000709487,7,191.29999999999995
5,CUST0000566370,1,3.29
6,CUST0000648578,9,587.12000000000012
6,CUST0000524728,11,91.350000000000023
5,CUST0000662504,1,1.93
5,CUST0000553956,1,0.57
6,CUST0000985309,11,344.75999999999988
2,CUST0000953474,5,844.41999999999928
2,CUST0000659389,4,4.46
6,CUST0000745448,11,403.51999999999987
5,CUST0000846607,1,4.38
2,CUST0000742085,4,202.39
4,CUST0000286772,2,35.170000000000009
4,CUST0000784507,2,4.05
7,CUST0000863326,12,1142.7899999999977
5,CUST0000507380,1,2.9499999999999997
5,CUST0000158844,1,3.8600000000000003
5,CUST0000822533,1,2.09
4,CUST0000583585,2,3.6199999999999997
4,CUST0000837641,2,14.780000000000001
5,CUST0000785097,1,2.51
5,CUST0000307318,1,1.54
2,CUST0000884185,5,5.12
4,CUST0000363159,2,3.8200000000000003
5,CUST0000996266,1,2.49
7,CUST0000101102,13,2324.3800000000006
2,CUST0000075213,3,16.14
5,CUST0000297866,1,7.7
2,CUST0000431637,4,2.89
1,CUST0000605493,13,3604.3599999999765
4,CUST0000585038,2,20.349999999999998
7,CUST0000849223,13,931.12000000000126
7,CUST0000777781,13,1306.0400000000022
2,CUST0000325587,3,39.24
2,CUST0000873370,5,27.0
6,CUST0000773456,7,19.29
6,CUST0000439199,8,136.92000000000004
7,CUST0000970554,13,838.72000000000014
4,CUST0000083013,2,152.9
6,CUST0000303903,7,11.419999999999996
7,CUST0000751850,11,1792.9800000000014
4,CUST0000920258,2,18.520000000000003
6,CUST0000848144,8,103.53000000000004
5,CUST0000844859,1,9.52
5,CUST0000046863,1,0.33
2,CUST0000961954,4,74.98
5,CUST0000277178,1,0.57
4,CUST0000840836,3,2.43
6,CUST0000336086,8,37.620000000000005
5,CUST0000122352,1,0.33
5,CUST0000943970,1,4.84
4,CUST0000489241,2,4.12
5,CUST0000340589,1,1.3900000000000001
6,CUST0000589596,8,18.1
7,CUST0000475538,10,2266.2600000000052
5,CUST0000452727,1,9.15
7,CUST0000770451,13,503.77000000000021
3,CUST0000151308,1,56.309999999999995
2,CUST0000660120,6,12.59
5,CUST0000540737,1,6.36
2,CUST0000431417,6,19.889999999999997
4,CUST0000418790,2,6.1899999999999995
2,CUST0000720484,5,3.9699999999999998
5,CUST0000977218,1,1.26
7,CUST0000754405,13,462.69000000000079
6,CUST0000461259,7,126.21000000000006
2,CUST0000520813,3,45.489999999999995
2,CUST0000934224,3,27.060000000000002
4,CUST0000040513,2,1.1600000000000001
4,CUST0000100629,2,0.62
2,CUST0000046978,5,406.08
6,CUST0000837073,6,396.03999999999991
2,CUST0000135824,3,28.14
2,CUST0000011284,4,9.56
1,CUST0000256627,13,2709.8299999999963
2,CUST0000070554,3,49.089999999999996
5,CUST0000362506,1,1.76
4,CUST0000798234,2,8.7
2,CUST0000381208,4,37.36
2,CUST0000923855,4,64.589999999999989
4,CUST0000523028,2,3.23
2,CUST0000138520,4,27.83
2,CUST0000380625,6,22.87
5,CUST0000236128,1,0.43
3,CUST0000698354,1,143.6100000000001
5,CUST0000581778,1,1.97
2,CUST0000580869,4,37.04
4,CUST0000396769,2,3.63
5,CUST0000777978,1,0.42
5,CUST0000581663,1,0.88
2,CUST0000255775,3,11.48
6,CUST0000980671,9,118.81999999999996
1,CUST0000894750,13,2817.1800000000021
5,CUST0000026564,1,20.38
5,CUST0000123998,1,2.25
5,CUST0000801359,1,0.86
5,CUST0000428136,1,6.4
2,CUST0000686175,5,9.19
2,CUST0000154298,3,48.349999999999987
5,CUST0000130700,1,0.01
7,CUST0000188842,13,922.1099999999991
2,CUST0000069322,5,223.09000000000006
6,CUST0000447904,8,181.85000000000011
2,CUST0000764200,4,18.080000000000005
5,CUST0000491740,1,0.96
5,CUST0000822927,1,0.92
2,CUST0000045491,6,53.720000000000006
6,CUST0000057304,12,92.410000000000068
4,CUST0000695615,2,45.14
7,CUST0000312108,13,873.60999999999922
5,CUST0000355934,1,0.74
5,CUST0000357707,1,0.51
5,CUST0000130759,1,0.42
7,CUST0000419761,13,483.96
5,CUST0000964285,1,32.22
5,CUST0000508722,1,23.289999999999996
5,CUST0000347437,1,3.01
5,CUST0000298320,1,7.28
2,CUST0000533984,5,127.77000000000001
6,CUST0000312377,12,282.16999999999996
5,CUST0000079950,1,25.21
5,CUST0000874207,1,3.51
2,CUST0000093486,3,31.589999999999996
6,CUST0000428551,7,90.749999999999986
2,CUST0000334089,4,56.34
5,CUST0000986584,1,1.04
5,CUST0000024931,1,0.95
5,CUST0000428197,1,2.5500000000000003
4,CUST0000859694,2,4.92
4,CUST0000855497,2,1.85
5,CUST0000074469,1,1.19
4,CUST0000133802,2,41.440000000000005
6,CUST0000183115,11,317.49000000000018
6,CUST0000551229,6,293.76
4,CUST0000470391,2,69.149999999999991
1,CUST0000607180,13,4210.8499999999985
6,CUST0000691573,11,283.55999999999989
5,CUST0000252592,1,13.3
3,CUST0000277518,1,93.609999999999985
5,CUST0000928724,1,3.6399999999999997
4,CUST0000584093,2,70.669999999999987
5,CUST0000131290,1,1.23
2,CUST0000432512,4,52.219999999999985
5,CUST0000333717,1,0.73
7,CUST0000339965,13,782.199999999999
5,CUST0000670073,1,0.92
5,CUST0000351380,1,9.0499999999999989
4,CUST0000897369,2,12.2
5,CUST0000393564,1,2.36
5,CUST0000045324,1,6.69
4,CUST0000361991,2,5.9300000000000006
7,CUST0000722076,13,690.08000000000038
2,CUST0000085399,5,850.35999999999933
5,CUST0000440874,1,9.36
4,CUST0000762619,2,2.99
2,CUST0000769673,5,40.7
2,CUST0000835681,4,51.029999999999994
5,CUST0000816813,1,8.28
2,CUST0000983531,5,18.4
1,CUST0000068394,13,2833.0600000000022
5,CUST0000969941,1,6.3
4,CUST0000134373,2,14.89
6,CUST0000361284,12,122.28000000000009
4,CUST0000382236,2,4.78
4,CUST0000234763,2,6.5200000000000005
5,CUST0000259806,1,2.64
2,CUST0000184982,5,85.61
6,CUST0000999593,10,453.58
7,CUST0000445148,13,1322.1900000000021
5,CUST0000874927,1,6.87
6,CUST0000170330,10,146.15999999999997
5,CUST0000732514,1,2.9299999999999997
4,CUST0000537835,2,2.18
5,CUST0000735885,1,4.49
6,CUST0000379033,7,213.87000000000003
4,CUST0000901660,2,9.120000000000001
5,CUST0000820678,1,0.86
6,CUST0000145980,11,307.66000000000008
5,CUST0000061537,1,0.8
6,CUST0000475903,8,302.13
7,CUST0000537317,13,1805.3899999999953
4,CUST0000520149,2,10.380000000000003
5,CUST0000342121,1,0.41
4,CUST0000871700,2,1.58
7,CUST0000782803,11,951.33999999999992
5,CUST0000726119,1,3.46
7,CUST0000720862,13,1423.8699999999997
2,CUST0000379100,4,17.59
6,CUST0000754113,9,586.99000000000024
5,CUST0000341580,1,35.650000000000013
5,CUST0000972412,1,2.54
5,CUST0000913483,1,1.03
5,CUST0000865388,1,2.96
3,CUST0000361925,1,38.75
6,CUST0000125360,10,171.14
2,CUST0000637773,3,39.82
4,CUST0000450768,2,13.02
7,CUST0000434013,13,620.87999999999818
6,CUST0000934898,11,330.70999999999987
5,CUST0000083221,1,0.63
4,CUST0000789867,3,4.87
5,CUST0000874437,1,3.91
2,CUST0000401455,5,6.74
2,CUST0000093630,3,5.24
4,CUST0000054182,2,1.44
4,CUST0000511874,2,20.340000000000003
5,CUST0000271705,1,0.36
6,CUST0000930673,11,433.06000000000091
5,CUST0000684826,1,4.28
2,CUST0000605487,4,35.39
5,CUST0000502916,1,3.1
4,CUST0000233981,2,6.66
4,CUST0000087682,3,2.42
4,CUST0000207582,2,13.709999999999997
7,CUST0000755461,13,1167.06
4,CUST0000453414,2,46.999999999999993
5,CUST0000069731,1,0.6
2,CUST0000980078,3,18.330000000000002
4,CUST0000104213,2,4.57
5,CUST0000981904,1,2.16
7,CUST0000356281,13,330.38000000000011
4,CUST0000076018,2,1.96
5,CUST0000251779,1,2.06
2,CUST0000712389,4,69.79
4,CUST0000719689,2,27.68
6,CUST0000172891,8,442.58000000000061
5,CUST0000025370,1,24.919999999999998
7,CUST0000359463,13,506.83999999999941
2,CUST0000231747,5,46.07
2,CUST0000950962,3,21.460000000000004
5,CUST0000763517,1,1.88
1,CUST0000325292,13,4739.5499999999747
2,CUST0000288175,3,31.98
5,CUST0000479777,1,5.67
2,CUST0000917850,3,11.580000000000002
4,CUST0000039707,2,1.37
4,CUST0000084707,2,216.92999999999989
4,CUST0000692529,2,69.339999999999989
5,CUST0000844253,1,21.700000000000003
4,CUST0000293848,2,9.24
1,CUST0000135397,13,3624.9899999999884
4,CUST0000955466,2,65.17
5,CUST0000541811,1,1.37
6,CUST0000208798,7,214.43999999999997
4,CUST0000650730,2,14.02
2,CUST0000523177,5,28.319999999999997
5,CUST0000480809,1,2.5999999999999996
2,CUST0000081534,4,19.720000000000002
2,CUST0000659438,4,14.580000000000002
2,CUST0000509190,3,15.08
5,CUST0000675279,1,0.25
5,CUST0000580614,1,0.98
5,CUST0000729307,1,0.43
4,CUST0000757450,2,36.08
2,CUST0000634764,5,44.239999999999981
6,CUST0000096000,9,350.94999999999987
6,CUST0000268773,7,262.56999999999988
5,CUST0000903962,1,1.16
2,CUST0000071788,4,21.6
6,CUST0000666213,7,159.46000000000004
5,CUST0000582955,1,2.25
5,CUST0000057912,1,1.3900000000000001
2,CUST0000458117,3,32.73
5,CUST0000157605,1,0.98
5,CUST0000264154,1,3.21
6,CUST0000103205,7,9.0200000000000031
4,CUST0000755592,2,5.91
6,CUST0000954823,10,322.92000000000036
5,CUST0000785656,1,1.35
4,CUST0000298450,2,9.2499999999999982
5,CUST0000770325,1,22.340000000000003
4,CUST0000577815,3,2.37
5,CUST0000253214,1,0.42
4,CUST0000835508,2,4.29
6,CUST0000842933,11,365.31000000000023
2,CUST0000980851,3,11.549999999999999
5,CUST0000910422,1,7.2
4,CUST0000495138,3,1.8199999999999998
5,CUST0000976487,1,16.55
1,CUST0000540040,13,5883.4500000000426
5,CUST0000834526,1,15.68
2,CUST0000645137,3,67.480000000000018
6,CUST0000984029,7,212.48
4,CUST0000285810,2,14.64
5,CUST0000807387,1,2.3
7,CUST0000955923,10,2097.8100000000027
5,CUST0000690177,1,3.9699999999999998
5,CUST0000076764,1,10.34
2,CUST0000549670,3,41.009999999999991
2,CUST0000633979,4,2.5300000000000002
4,CUST0000648553,2,2.77
7,CUST0000493525,13,1379.3299999999986
6,CUST0000432043,7,68.249999999999986
5,CUST0000389387,1,7.6000000000000005
4,CUST0000626491,2,17.15
5,CUST0000767071,1,14.77
4,CUST0000201184,2,2.57
4,CUST0000862494,2,99.7
2,CUST0000307774,3,15.519999999999998
6,CUST0000505263,6,274.76999999999981
6,CUST0000188187,7,718.71999999999935
5,CUST0000287610,1,1.43
4,CUST0000938959,2,0.99
5,CUST0000242019,1,1.04
4,CUST0000622330,2,11.299999999999999
6,CUST0000914968,9,29.499999999999979
7,CUST0000463900,13,1099.209999999998
4,CUST0000658602,2,17.2
5,CUST0000143785,1,7.83
2,CUST0000466500,4,54.74
5,CUST0000149460,1,11.899999999999999
5,CUST0000804047,1,9.86
2,CUST0000172126,4,14.879999999999999
5,CUST0000433698,1,0.33
5,CUST0000631502,1,0.57
7,CUST0000999024,11,807.8899999999993
4,CUST0000888794,3,3.39
2,CUST0000778760,5,100.89000000000001
5,CUST0000330756,1,1.04
1,CUST0000065191,12,3865.2599999999934
4,CUST0000065253,3,3.21
7,CUST0000890061,13,787.23999999999944
5,CUST0000468744,1,5.62
5,CUST0000688494,1,2.06
2,CUST0000657980,3,18.060000000000002
6,CUST0000638261,10,267.2999999999999
7,CUST0000058269,13,1600.149999999993
5,CUST0000803126,1,2.96
2,CUST0000458273,4,27.949999999999996
5,CUST0000463978,1,1.47
4,CUST0000050087,2,18.369999999999997
5,CUST0000920898,1,5.69
5,CUST0000775627,1,0.83
1,CUST0000419779,8,3374.2699999999986
2,CUST0000329829,4,17.08
5,CUST0000917977,1,18.11
5,CUST0000524616,1,0.51
1,CUST0000177536,13,4021.109999999991
5,CUST0000820369,1,2.6
1,CUST0000572854,12,2638.8299999999936
2,CUST0000693648,6,96.180000000000021
6,CUST0000728900,7,131.32000000000008
6,CUST0000554123,12,251.14999999999978
2,CUST0000005053,4,10.989999999999998
5,CUST0000389885,1,4.05
4,CUST0000065346,2,106.27000000000002
5,CUST0000911965,1,2.62
2,CUST0000867522,3,46.86
4,CUST0000541182,2,3.5
5,CUST0000472752,1,0.39
6,CUST0000775541,8,676.09999999999877
2,CUST0000265781,5,92.070000000000036
6,CUST0000214997,7,837.21999999999923
6,CUST0000719149,9,506.96000000000072
4,CUST0000581061,2,57.810000000000009
6,CUST0000643259,7,548.58999999999958
3,CUST0000719933,1,46.410000000000011
2,CUST0000255248,3,26.950000000000003
2,CUST0000063352,6,21.97
5,CUST0000827439,1,0.57
5,CUST0000388638,1,11.13
3,CUST0000056767,1,86.190000000000012
5,CUST0000569552,1,4.1199999999999992
6,CUST0000073903,9,90.119999999999976
7,CUST0000469228,10,771.03999999999928
7,CUST0000899822,12,599.38999999999976
5,CUST0000934969,1,19.160000000000004
5,CUST0000507752,1,2.1399999999999997
6,CUST0000317437,7,24.140000000000004
6,CUST0000388736,7,200.7
7,CUST0000387597,13,911.19000000000051
7,CUST0000127841,13,1598.1900000000048
7,CUST0000884926,12,428.85000000000014
5,CUST0000888511,1,2.24
4,CUST0000401820,2,38.430000000000007
2,CUST0000188540,5,133.19000000000008
2,CUST0000520865,3,30.740000000000002
5,CUST0000359268,1,5.61
3,CUST0000092378,1,42.97
1,CUST0000158306,13,5159.5799999999936
6,CUST0000395679,13,173.1399999999999
4,CUST0000854290,2,4.49
5,CUST0000772115,1,1.4
2,CUST0000691367,4,79.299999999999983
2,CUST0000216524,6,178.15999999999997
5,CUST0000156712,1,0.98
5,CUST0000349888,1,7.1
3,CUST0000025691,1,46.039999999999992
6,CUST0000628284,8,114.48999999999998
6,CUST0000755368,8,396.0800000000005
5,CUST0000131899,1,0.39
2,CUST0000392760,3,85.890000000000015
2,CUST0000756148,4,84.520000000000039
5,CUST0000671420,1,2.9799999999999995
6,CUST0000476514,11,254.61999999999981
5,CUST0000863110,1,0.25
1,CUST0000138092,13,2581.2399999999934
6,CUST0000256745,9,10.999999999999998
4,CUST0000271658,2,41.19
7,CUST0000160721,13,1319.6299999999974
4,CUST0000542690,2,28.84
4,CUST0000376375,2,5.25
2,CUST0000942567,6,85.380000000000024
5,CUST0000406562,1,5.03
4,CUST0000370864,2,1.66
5,CUST0000188382,1,2.98
6,CUST0000589345,7,83.17
4,CUST0000825154,3,4.62
4,CUST0000618042,2,10.060000000000002
5,CUST0000782031,1,12.37
6,CUST0000592360,9,179.19000000000005
5,CUST0000502707,1,7.2200000000000006
2,CUST0000330682,4,36.5
5,CUST0000469365,1,0.72
4,CUST0000197571,2,63.309999999999995
3,CUST0000701197,1,69.399999999999991
5,CUST0000597745,1,0.46
4,CUST0000695171,3,4.0
4,CUST0000930313,2,35.92
5,CUST0000589014,1,1.56
7,CUST0000609540,12,911.9199999999995
5,CUST0000142428,1,2.73
2,CUST0000676250,3,6.5600000000000005
5,CUST0000849618,1,3.83
5,CUST0000119397,1,3.96
5,CUST0000572889,1,5.660000000000001
4,CUST0000248426,2,2.68
2,CUST0000667702,3,6.93
5,CUST0000480592,1,3.44
6,CUST0000470705,9,404.06000000000029
2,CUST0000806205,4,87.289999999999992
6,CUST0000459910,9,364.92000000000013
7,CUST0000716819,13,1177.4200000000021
6,CUST0000339040,8,34.589999999999996
5,CUST0000100937,1,31.060000000000002
5,CUST0000724079,1,2.63
5,CUST0000668844,1,11.45
5,CUST0000879422,1,7.94
6,CUST0000679803,7,125.77000000000004
2,CUST0000335864,3,31.020000000000003
5,CUST0000766572,1,6.48
4,CUST0000608100,2,9.620000000000001
4,CUST0000680841,2,2.39
6,CUST0000758706,10,174.96999999999997
5,CUST0000961135,1,24.21
7,CUST0000403088,13,2182.05
7,CUST0000384410,12,1493.4299999999978
2,CUST0000984094,4,9.62
5,CUST0000052787,1,2.21
5,CUST0000019742,1,10.14
4,CUST0000832648,3,3.0199999999999996
4,CUST0000699130,2,20.119999999999997
2,CUST0000364910,4,211.33
6,CUST0000941639,7,6.1099999999999994
6,CUST0000925643,11,340.07
5,CUST0000253686,1,7.7200000000000006
4,CUST0000906935,2,214.81000000000003
6,CUST0000237141,11,220.9200000000001
5,CUST0000239641,1,1.54
7,CUST0000301763,12,1197.3699999999951
5,CUST0000734320,1,11.46
4,CUST0000947150,2,19.330000000000002
5,CUST0000923199,1,1.14
5,CUST0000038525,1,1.75
2,CUST0000000689,5,328.57000000000028
2,CUST0000824829,5,280.59
5,CUST0000689069,1,26.68
4,CUST0000357299,2,16.459999999999997
4,CUST0000049295,2,6.43
2,CUST0000128227,6,18.660000000000011
1,CUST0000372422,13,7183.8500000000586
5,CUST0000992592,1,18.240000000000002
2,CUST0000717574,3,53.410000000000011
2,CUST0000147932,3,187.92000000000007
6,CUST0000041090,11,224.92999999999995
6,CUST0000100647,8,168.09
2,CUST0000053860,3,12.52
5,CUST0000583856,1,7.129999999999999
5,CUST0000688867,1,2.12
5,CUST0000146687,1,10.830000000000002
5,CUST0000582669,1,35.15
4,CUST0000831683,2,109.78000000000003
5,CUST0000661697,1,4.34
5,CUST0000087833,1,2.11
4,CUST0000750601,2,87.919999999999987
2,CUST0000636171,3,49.230000000000011
6,CUST0000626795,9,344.24
2,CUST0000732208,5,85.660000000000011
2,CUST0000927056,4,58.030000000000008
5,CUST0000213294,1,1.17
5,CUST0000233789,1,4.3500000000000005
4,CUST0000216314,2,21.19
7,CUST0000202661,12,536.01999999999941
5,CUST0000212238,1,3.6399999999999997
